Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079364.WC
Processed: 07/18/2014 17:47:40
Using Version: 1.11
Device: WM
Start Date: 04/17/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Encoder Counts	Current (A)	Status	Velocity(c/s)	Temperature (C)	Voltage	Time Counts	Discharge Counts	Rope On Drum(m)
1397773604.746	15.415	n	-3811775	-4.95	00000100	-322302	13	31.5	1290	8696	25.88
1397773604.808	15.427	n	-3814755	-4.90	00000100	-321738	13	31.5	1290	8696	25.90
1397773604.871	15.441	n	-3815213	-4.97	00000100	-317849	13	31.4	1290	8696	25.90
1397773604.933	15.452	n	-3817578	-5.32	00000100	-316857	13	31.1	1290	8696	25.92
1397773604.996	15.463	n	-3820743	-4.74	00000100	-320555	13	31.5	1290	8696	25.95
1397773605.058	15.473	n	-3822611	-4.73	00000100	-322072	13	31.2	1290	8696	25.96
1397773605.121	15.486	n	-3823221	-4.87	00000100	-322863	13	31.3	1290	8696	25.96
1397773605.183	15.491	n	-3825237	-4.99	00000100	-322181	13	31.3	1290	8697	25.98
1397773605.246	15.503	n	-3828587	-5.21	00000100	-323313	13	31.3	1290	8697	26.00
1397773605.308	15.514	n	-3830751	-5.89	00000100	-320834	13	31.4	1290	8697	26.02
1397773605.371	15.525	n	-3831309	-5.35	00000100	-324565	13	31.4	1290	8697	26.02
1397773605.433	15.534	n	-3834745	-5.09	00000100	-324188	13	31.3	1290	8697	26.05
1397773605.496	15.541	n	-3836611	-5.44	00000100	-320376	13	31.3	1290	8697	26.06
1397773605.558	15.548	n	-3838758	-5.41	00000100	-319834	13	31.5	1290	8697	26.08
