Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079364.WC
Processed: 07/18/2014 17:47:39
Using Version: 1.11
Device: SBE
Start Date: 04/17/2014
Timestamp (s)	Suspect Timestamp	Pressure (dbar)	Velocity (m/s)
1397774158.855	n	10.521	0.131
1397774158.910	n	10.529	0.132
1397774158.972	n	10.539	0.136
1397774159.034	n	10.547	0.136
1397774159.105	n	10.557	0.139
1397774159.160	n	10.570	0.148
1397774159.229	n	10.579	0.147
1397774159.284	n	10.587	0.146
1397774159.357	n	10.596	0.145
1397774159.411	n	10.609	0.154
1397774159.477	n	10.615	0.145
1397774159.533	n	10.625	0.148
1397774159.603	n	10.641	0.161
1397774159.659	n	10.652	0.164
1397774159.730	n	10.663	0.165
1397774159.784	n	10.673	0.166
1397774159.850	n	10.684	0.167
1397774159.915	n	10.700	0.179
1397774159.971	n	10.709	0.176
1397774160.043	n	10.719	0.173
1397774160.096	n	10.731	0.176
1397774160.168	n	10.744	0.179
1397774160.222	n	10.757	0.183
1397774160.289	n	10.771	0.189
1397774160.355	n	10.782	0.187
1397774160.411	n	10.795	0.189
1397774160.472	n	10.808	0.191
1397774160.541	n	10.820	0.191
1397774160.596	n	10.835	0.197
1397774160.666	n	10.849	0.201
1397774160.722	n	10.859	0.195
1397774160.790	n	10.874	0.201
1397774160.847	n	10.889	0.205
1397774160.914	n	10.905	0.211
1397774160.980	n	10.920	0.214
1397774161.034	n	10.930	0.209
1397774161.106	n	10.946	0.214
1397774161.160	n	10.963	0.223
1397774161.230	n	10.980	0.228
1397774161.285	n	10.993	0.227
1397774161.359	n	11.008	0.228
1397774161.413	n	11.023	0.231
1397774161.478	n	11.035	0.227
1397774161.534	n	11.053	0.235
1397774161.602	n	11.072	0.243
1397774161.659	n	11.085	0.239
1397774161.728	n	11.101	0.240
1397774161.784	n	11.119	0.247
1397774161.852	n	11.136	0.250
1397774161.909	n	11.147	0.241
1397774161.976	n	11.165	0.247
1397774162.037	n	11.186	0.259
1397774162.097	n	11.203	0.261
1397774162.168	n	11.218	0.258
1397774162.222	n	11.236	0.263
1397774162.292	n	11.250	0.258
1397774162.347	n	11.266	0.259
1397774162.421	n	11.285	0.264
1397774162.473	n	11.301	0.263
1397774162.540	n	11.316	0.260
1397774162.597	n	11.331	0.259
1397774162.664	n	11.355	0.274
1397774162.722	n	11.370	0.271
1397774162.789	n	11.388	0.272
1397774162.847	n	11.408	0.279
1397774162.915	n	11.422	0.272
1397774162.971	n	11.442	0.279
1397774163.034	n	11.458	0.277
1397774163.103	y	11.473	0.273
1397774163.160	n	11.492	0.277
1397774163.230	n	11.507	0.272
1397774163.284	n	11.527	0.279
1397774163.348	n	11.542	0.275
1397774163.412	n	11.559	0.275
1397774163.478	n	11.574	0.270
1397774163.534	n	11.595	0.279
1397774163.602	n	11.614	0.282
1397774163.659	n	11.629	0.277
1397774163.727	n	11.645	0.274
1397774163.784	n	11.663	0.277
1397774163.847	n	11.681	0.279
1397774163.909	n	11.700	0.283
1397774163.978	n	11.719	0.284
1397774164.034	n	11.735	0.281
1397774164.096	n	11.750	0.275
1397774164.169	n	11.768	0.275
1397774164.222	n	11.787	0.281
1397774164.293	n	11.802	0.274
1397774164.347	n	11.821	0.279
1397774164.420	n	11.839	0.279
1397774164.474	n	11.853	0.272
1397774164.542	n	11.869	0.270
1397774164.597	n	11.887	0.273
1397774164.666	n	11.904	0.272
1397774164.722	n	11.922	0.275
1397774164.790	n	11.939	0.274
1397774164.847	n	11.952	0.267
1397774164.916	n	11.967	0.262
1397774164.972	n	11.985	0.267
1397774165.040	n	11.997	0.256
1397774165.097	n	12.013	0.257
1397774165.165	n	12.031	0.260
1397774165.222	n	12.044	0.255
1397774165.290	n	12.060	0.254
1397774165.360	n	12.073	0.247
1397774165.414	n	12.087	0.244
1397774165.481	n	12.100	0.239
1397774165.534	n	12.114	0.239
1397774165.606	n	12.131	0.241
1397774165.660	n	12.144	0.239
1397774165.728	n	12.158	0.236
1397774165.784	n	12.171	0.233
1397774165.853	n	12.182	0.224
1397774165.909	n	12.196	0.225
1397774165.979	n	12.210	0.224
1397774166.035	n	12.226	0.229
1397774166.102	n	12.237	0.222
1397774166.160	n	12.250	0.220
1397774166.228	n	12.263	0.218
1397774166.284	n	12.274	0.212
1397774166.362	n	12.287	0.211
1397774166.416	n	12.299	0.210
1397774166.477	n	12.310	0.206
1397774166.544	n	12.322	0.203
1397774166.598	n	12.337	0.208
1397774166.669	n	12.348	0.203
1397774166.723	n	12.353	0.188
1397774166.793	n	12.366	0.190
1397774166.848	n	12.379	0.192
1397774166.919	n	12.384	0.178
1397774166.972	n	12.396	0.180
1397774167.043	n	12.409	0.184
1397774167.097	n	12.418	0.178
1397774167.161	n	12.426	0.172
1397774167.222	n	12.435	0.168
1397774167.292	n	12.444	0.164
1397774167.347	n	12.453	0.162
1397774167.423	n	12.464	0.163
1397774167.477	n	12.472	0.160
1397774167.540	n	12.483	0.162
1397774167.596	n	12.492	0.160
1397774167.662	n	12.501	0.158
1397774167.731	n	12.511	0.158
1397774167.784	n	12.520	0.156
1397774167.856	n	12.526	0.148
1397774167.910	n	12.531	0.140
1397774167.981	n	12.538	0.136
1397774168.035	n	12.546	0.134
1397774168.137	y	12.553	0.132
1397774168.159	n	12.559	0.128
1397774168.222	n	12.568	0.130
1397774168.284	n	12.575	0.128
1397774168.349	n	12.585	0.132
1397774168.417	n	12.593	0.132
1397774168.474	n	12.600	0.130
1397774168.534	n	12.604	0.122
1397774168.602	n	12.609	0.116
1397774168.659	n	12.614	0.112
1397774168.727	n	12.627	0.124
1397774168.793	n	12.637	0.128
1397774168.847	n	12.643	0.124
1397774168.918	n	12.655	0.132
1397774168.972	n	12.660	0.126
1397774169.044	n	12.668	0.126
1397774169.098	n	12.675	0.124
1397774169.165	n	12.684	0.126
1397774169.222	n	12.691	0.124
1397774169.291	n	12.702	0.130
1397774169.347	n	12.711	0.132
1397774169.421	n	12.719	0.131
1397774169.475	n	12.732	0.142
1397774169.539	n	12.741	0.142
1397774169.597	n	12.749	0.140
1397774169.665	n	12.761	0.146
1397774169.722	n	12.769	0.144
1397774169.789	n	12.779	0.146
1397774169.847	n	12.787	0.144
1397774169.911	n	12.801	0.154
1397774169.981	n	12.811	0.154
1397774170.035	n	12.821	0.154
1397774170.105	n	12.835	0.162
1397774170.159	n	12.846	0.164
1397774170.228	n	12.855	0.162
1397774170.284	n	12.867	0.166
1397774170.353	n	12.886	0.184
1397774170.415	n	12.899	0.186
1397774170.478	n	12.909	0.182
1397774170.535	n	12.918	0.178
1397774170.602	n	12.932	0.184
1397774170.659	n	12.943	0.182
1397774170.722	n	12.959	0.192
1397774170.784	n	12.971	0.192
1397774170.852	n	12.987	0.200
1397774170.909	n	12.997	0.194
1397774170.973	n	13.014	0.204
1397774171.043	n	13.028	0.205
1397774171.098	n	13.043	0.210
1397774171.168	n	13.058	0.213
1397774171.222	n	13.076	0.224
1397774171.290	n	13.091	0.226
1397774171.347	n	13.105	0.226
1397774171.422	n	13.121	0.229
1397774171.476	n	13.142	0.244
1397774171.542	n	13.156	0.241
1397774171.597	n	13.178	0.256
1397774171.664	n	13.193	0.254
1397774171.722	n	13.210	0.256
1397774171.790	n	13.231	0.266
1397774171.847	n	13.253	0.276
1397774171.915	n	13.271	0.278
1397774171.982	n	13.289	0.279
1397774172.036	n	13.309	0.284
1397774172.105	n	13.327	0.283
1397774172.159	n	13.349	0.293
1397774172.230	n	13.369	0.295
1397774172.284	n	13.387	0.295
1397774172.352	n	13.407	0.298
1397774172.414	n	13.430	0.306
1397774172.472	n	13.447	0.303
1397774172.533	n	13.470	0.311
1397774172.603	n	13.489	0.310
1397774172.659	n	13.508	0.311
1397774172.729	n	13.529	0.313
1397774172.784	n	13.546	0.309
1397774172.852	n	13.568	0.314
1397774172.909	n	13.586	0.311
1397774172.977	n	13.606	0.312
1397774173.043	n	13.627	0.313
1397774173.128	y	13.644	0.307
1397774173.162	n	13.666	0.313
1397774173.223	n	13.685	0.311
1397774173.293	n	13.704	0.308
1397774173.347	n	13.726	0.316
1397774173.423	n	13.744	0.310
1397774173.477	n	13.766	0.315
1397774173.541	n	13.783	0.309
1397774173.596	n	13.805	0.316
1397774173.664	n	13.827	0.319
1397774173.722	n	13.845	0.316
1397774173.791	n	13.869	0.323
1397774173.848	n	13.887	0.320
1397774173.914	n	13.903	0.311
1397774173.972	n	13.921	0.308
1397774174.034	n	13.943	0.314
1397774174.104	n	13.962	0.311
1397774174.159	n	13.982	0.312
1397774174.230	n	14.000	0.307
1397774174.284	n	14.018	0.306
1397774174.356	n	14.035	0.301
1397774174.417	n	14.056	0.305
1397774174.480	n	14.073	0.301
1397774174.535	n	14.089	0.296
1397774174.604	n	14.110	0.299
1397774174.659	n	14.128	0.298
1397774174.728	n	14.143	0.289
1397774174.784	n	14.160	0.288
1397774174.853	n	14.182	0.295
1397774174.910	n	14.198	0.290
1397774174.977	n	14.214	0.285
1397774175.034	n	14.230	0.282
1397774175.100	n	14.247	0.280
1397774175.169	n	14.263	0.275
1397774175.223	n	14.279	0.274
1397774175.294	n	14.293	0.267
1397774175.347	n	14.305	0.258
1397774175.416	n	14.319	0.253
1397774175.472	n	14.335	0.254
1397774175.542	n	14.350	0.251
1397774175.597	n	14.361	0.242
1397774175.666	n	14.375	0.239
1397774175.723	n	14.390	0.240
1397774175.794	n	14.402	0.233
1397774175.848	n	14.416	0.232
1397774175.912	n	14.430	0.230
1397774175.971	n	14.442	0.226
1397774176.039	n	14.450	0.214
1397774176.096	n	14.462	0.212
1397774176.167	n	14.475	0.211
1397774176.222	n	14.487	0.210
1397774176.293	n	14.497	0.203
1397774176.346	n	14.511	0.206
1397774176.420	n	14.518	0.193
1397774176.471	n	14.527	0.188
1397774176.534	n	14.537	0.184
1397774176.606	n	14.547	0.179
1397774176.658	n	14.558	0.180
1397774176.722	n	14.567	0.176
1397774176.784	n	14.582	0.184
1397774176.846	n	14.587	0.170
1397774176.909	n	14.594	0.162
1397774176.979	n	14.602	0.158
1397774177.034	n	14.614	0.162
1397774177.096	n	14.621	0.156
1397774177.159	n	14.629	0.152
1397774177.222	n	14.637	0.148
1397774177.287	n	14.648	0.152
1397774177.346	n	14.654	0.144
1397774177.418	n	14.660	0.137
1397774177.472	n	14.669	0.138
1397774177.534	n	14.680	0.142
1397774177.597	n	14.689	0.142
1397774177.660	n	14.698	0.142
1397774177.722	n	14.707	0.142
1397774177.784	n	14.713	0.136
1397774177.846	n	14.719	0.130
1397774177.910	n	14.721	0.118
1397774177.975	n	14.728	0.118
1397774178.034	n	14.737	0.122
1397774178.166	y	14.740	0.112
1397774178.178	n	14.746	0.110
1397774178.224	n	14.752	0.109
1397774178.284	n	14.758	0.107
1397774178.347	n	14.761	0.099
1397774178.416	n	14.760	0.084
1397774178.472	n	14.773	0.101
1397774178.534	n	14.777	0.097
1397774178.597	n	14.779	0.089
1397774178.662	n	14.784	0.087
1397774178.722	n	14.791	0.091
1397774178.788	n	14.796	0.089
1397774178.847	n	14.799	0.083
1397774178.910	n	14.809	0.093
1397774178.971	n	14.810	0.083
1397774179.034	n	14.815	0.083
1397774179.097	n	14.818	0.079
1397774179.159	n	14.825	0.082
1397774179.222	n	14.830	0.082
1397774179.284	n	14.832	0.076
1397774179.347	n	14.840	0.082
1397774179.417	n	14.841	0.074
1397774179.476	n	14.850	0.082
1397774179.534	n	14.856	0.084
1397774179.598	n	14.864	0.090
1397774179.659	n	14.874	0.098
1397774179.724	n	14.881	0.100
1397774179.784	n	14.889	0.105
1397774179.847	n	14.898	0.108
1397774179.909	n	14.908	0.115
1397774179.972	n	14.917	0.118
1397774180.034	n	14.928	0.126
1397774180.097	n	14.937	0.129
1397774180.162	n	14.942	0.122
1397774180.222	n	14.952	0.126
1397774180.287	n	14.964	0.134
1397774180.347	n	14.971	0.132
1397774180.418	n	14.986	0.146
1397774180.472	n	14.998	0.153
1397774180.534	n	15.007	0.151
1397774180.597	n	15.017	0.153
1397774180.662	n	15.026	0.150
1397774180.722	n	15.039	0.158
1397774180.785	n	15.051	0.162
1397774180.847	n	15.066	0.173
1397774180.909	n	15.076	0.171
1397774180.974	n	15.089	0.174
1397774181.034	n	15.101	0.176
1397774181.099	n	15.115	0.182
1397774181.159	n	15.134	0.199
1397774181.222	n	15.147	0.201
1397774181.285	n	15.163	0.206
1397774181.349	n	15.177	0.208
1397774181.415	n	15.197	0.222
1397774181.472	n	15.213	0.227
1397774181.534	n	15.232	0.237
1397774181.597	n	15.251	0.245
1397774181.662	n	15.267	0.246
1397774181.722	n	15.286	0.255
1397774181.785	n	15.305	0.260
1397774181.847	n	15.329	0.276
1397774181.910	n	15.344	0.272
1397774181.973	n	15.363	0.276
1397774182.036	n	15.388	0.292
1397774182.098	n	15.409	0.298
1397774182.160	n	15.435	0.313
1397774182.221	n	15.457	0.317
1397774182.284	n	15.479	0.321
1397774182.349	n	15.503	0.328
1397774182.413	n	15.529	0.338
1397774182.473	n	15.549	0.336
1397774182.534	n	15.574	0.345
1397774182.598	n	15.597	0.346
1397774182.660	n	15.625	0.358
1397774182.722	n	15.648	0.360
1397774182.784	n	15.672	0.362
1397774182.847	n	15.700	0.373
1397774182.909	n	15.724	0.375
1397774182.972	n	15.749	0.378
1397774183.036	n	15.772	0.376
1397774183.098	n	15.795	0.374
1397774183.199	y	15.821	0.380
1397774183.223	n	15.846	0.382
1397774183.285	n	15.872	0.386
1397774183.348	n	15.903	0.400
1397774183.418	n	15.928	0.399
1397774183.472	n	15.953	0.401
1397774183.535	n	15.977	0.398
1397774183.598	n	16.006	0.406
1397774183.661	n	16.033	0.410
1397774183.725	n	16.059	0.410
1397774183.785	n	16.086	0.413
1397774183.849	n	16.114	0.416
1397774183.911	n	16.140	0.416
1397774183.973	n	16.167	0.418
1397774184.036	n	16.191	0.414
1397774184.098	n	16.223	0.426
1397774184.161	n	16.250	0.426
1397774184.223	n	16.277	0.426
1397774184.286	n	16.306	0.430
1397774184.348	n	16.334	0.432
1397774184.414	n	16.362	0.434
1397774184.473	n	16.390	0.436
1397774184.537	n	16.418	0.438
1397774184.596	n	16.444	0.437
1397774184.660	n	16.471	0.436
1397774184.722	n	16.501	0.442
1397774184.785	n	16.527	0.438
1397774184.847	n	16.553	0.436
1397774184.910	n	16.579	0.434
1397774184.973	n	16.605	0.432
1397774185.035	n	16.630	0.428
1397774185.099	n	16.657	0.428
1397774185.161	n	16.681	0.422
1397774185.224	n	16.708	0.424
1397774185.285	n	16.733	0.420
1397774185.348	n	16.759	0.420
1397774185.416	n	16.783	0.415
1397774185.473	n	16.804	0.406
1397774185.535	n	16.830	0.408
1397774185.598	n	16.852	0.400
1397774185.661	n	16.873	0.392
1397774185.723	n	16.897	0.390
1397774185.787	n	16.920	0.388
1397774185.848	n	16.940	0.380
1397774185.912	n	16.964	0.380
1397774185.973	n	16.983	0.370
1397774186.036	n	17.003	0.364
1397774186.098	n	17.022	0.356
1397774186.163	n	17.045	0.358
1397774186.223	n	17.062	0.348
1397774186.286	n	17.081	0.342
1397774186.347	n	17.098	0.334
1397774186.417	n	17.119	0.333
1397774186.472	n	17.137	0.328
1397774186.534	n	17.156	0.324
1397774186.599	n	17.176	0.324
1397774186.660	n	17.196	0.324
1397774186.725	n	17.209	0.310
1397774186.785	n	17.231	0.316
1397774186.848	n	17.246	0.306
1397774186.910	n	17.261	0.298
1397774186.974	n	17.276	0.290
1397774187.035	n	17.296	0.294
1397774187.097	n	17.308	0.282
1397774187.160	n	17.322	0.274
1397774187.224	n	17.336	0.268
1397774187.287	n	17.355	0.272
1397774187.347	n	17.366	0.260
1397774187.417	n	17.379	0.253
1397774187.472	n	17.391	0.246
1397774187.534	n	17.405	0.244
1397774187.597	n	17.419	0.242
1397774187.660	n	17.427	0.228
1397774187.722	n	17.435	0.216
1397774187.785	n	17.447	0.212
1397774187.846	n	17.458	0.208
1397774187.911	n	17.469	0.204
1397774187.975	n	17.479	0.198
1397774188.034	n	17.487	0.190
1397774188.099	n	17.492	0.176
1397774188.182	y	17.502	0.174
1397774188.226	n	17.510	0.168
1397774188.284	n	17.515	0.156
1397774188.347	n	17.519	0.144
1397774188.415	n	17.522	0.132
1397774188.472	n	17.528	0.128
1397774188.534	n	17.533	0.122
1397774188.596	n	17.537	0.114
1397774188.659	n	17.541	0.108
1397774188.722	n	17.541	0.094
1397774188.787	n	17.548	0.096
1397774188.847	n	17.546	0.080
1397774188.911	n	17.548	0.074
1397774188.972	n	17.546	0.060
1397774189.034	n	17.548	0.056
1397774189.096	n	17.550	0.052
1397774189.160	n	17.553	0.052
1397774189.222	n	17.548	0.036
1397774189.285	n	17.546	0.028
1397774189.348	n	17.554	0.040
1397774189.416	n	17.550	0.026
1397774189.475	n	17.549	0.020
1397774189.534	n	17.550	0.020
1397774189.599	n	17.551	0.020
1397774189.660	n	17.544	0.004
1397774189.723	n	17.546	0.008
1397774189.785	n	17.545	0.004
1397774189.848	n	17.544	0.002
1397774189.909	n	17.545	0.004
1397774189.972	n	17.543	0.000
1397774190.034	n	17.539	-0.008
1397774190.097	n	17.540	-0.006
1397774190.162	n	17.536	-0.014
1397774190.222	n	17.536	-0.012
1397774190.287	n	17.534	-0.014
1397774190.346	n	17.530	-0.020
1397774190.419	n	17.532	-0.014
1397774190.473	n	17.530	-0.016
1397774190.534	n	17.529	-0.016
1397774190.597	n	17.527	-0.018
1397774190.662	n	17.527	-0.016
1397774190.722	n	17.528	-0.012
1397774190.784	n	17.526	-0.014
1397774190.847	n	17.527	-0.010
1397774190.909	n	17.530	-0.002
1397774190.976	n	17.532	0.002
1397774191.035	n	17.533	0.004
1397774191.099	n	17.536	0.010
1397774191.159	n	17.537	0.010
1397774191.222	n	17.539	0.012
1397774191.284	n	17.546	0.024
1397774191.347	n	17.550	0.028
1397774191.416	n	17.556	0.036
1397774191.472	n	17.559	0.038
1397774191.535	n	17.563	0.042
1397774191.598	n	17.569	0.048
1397774191.663	n	17.577	0.058
1397774191.722	n	17.587	0.070
1397774191.787	n	17.593	0.074
1397774191.847	n	17.603	0.084
1397774191.917	n	17.612	0.092
1397774191.971	n	17.622	0.100
1397774192.041	n	17.634	0.112
1397774192.097	n	17.645	0.120
1397774192.165	n	17.659	0.132
1397774192.222	n	17.668	0.134
1397774192.290	n	17.685	0.152
1397774192.347	n	17.704	0.170
1397774192.417	n	17.715	0.169
1397774192.476	n	17.730	0.178
1397774192.535	n	17.745	0.186
1397774192.604	n	17.762	0.195
1397774192.659	n	17.781	0.210
1397774192.731	n	17.798	0.217
1397774192.784	n	17.815	0.224
1397774192.856	n	17.836	0.237
1397774192.910	n	17.855	0.246
1397774192.980	n	17.873	0.251
1397774193.034	n	17.895	0.264
1397774193.104	n	17.918	0.275
1397774193.191	y	17.937	0.279
1397774193.222	n	17.959	0.287
1397774193.284	n	17.982	0.297
1397774193.353	n	18.002	0.299
1397774193.415	n	18.023	0.303
1397774193.478	n	18.049	0.317
1397774193.535	n	18.074	0.327
1397774193.601	n	18.099	0.335
1397774193.663	n	18.118	0.331
1397774193.723	n	18.141	0.335
1397774193.794	n	18.167	0.344
1397774193.847	n	18.191	0.350
1397774193.917	n	18.218	0.358
1397774193.972	n	18.243	0.364
1397774194.042	n	18.270	0.370
1397774194.098	n	18.294	0.374
1397774194.164	n	18.322	0.383
1397774194.223	n	18.348	0.387
1397774194.286	n	18.373	0.390
1397774194.348	n	18.401	0.398
1397774194.424	n	18.430	0.403
1397774194.477	n	18.459	0.413
1397774194.537	n	18.485	0.413
1397774194.605	n	18.511	0.412
1397774194.660	n	18.538	0.416
1397774194.730	n	18.564	0.414
1397774194.785	n	18.595	0.426
1397774194.853	n	18.624	0.429
1397774194.910	n	18.649	0.426
1397774194.977	n	18.680	0.433
1397774195.035	n	18.705	0.430
1397774195.102	n	18.729	0.423
1397774195.161	n	18.762	0.436
1397774195.226	n	18.787	0.431
1397774195.292	n	18.813	0.428
1397774195.348	n	18.838	0.426
1397774195.425	n	18.866	0.425
1397774195.473	n	18.889	0.420
1397774195.543	n	18.916	0.420
1397774195.598	n	18.940	0.418
1397774195.664	n	18.965	0.415
1397774195.723	n	18.993	0.420
1397774195.789	n	19.017	0.415
1397774195.848	n	19.037	0.404
1397774195.911	n	19.064	0.408
1397774195.980	n	19.090	0.407
1397774196.036	n	19.111	0.398
1397774196.107	n	19.133	0.390
1397774196.160	n	19.159	0.394
1397774196.229	n	19.181	0.387
1397774196.285	n	19.203	0.384
1397774196.353	n	19.223	0.375
1397774196.416	n	19.245	0.371
1397774196.478	n	19.272	0.379
1397774196.536	n	19.290	0.368
1397774196.600	n	19.309	0.360
1397774196.661	n	19.334	0.364
1397774196.729	n	19.357	0.363
1397774196.786	n	19.379	0.362
1397774196.855	n	19.404	0.365
1397774196.920	n	19.419	0.349
1397774196.975	n	19.440	0.348
1397774197.043	n	19.460	0.343
1397774197.097	n	19.481	0.342
1397774197.168	n	19.498	0.333
1397774197.222	n	19.516	0.329
1397774197.291	n	19.537	0.327
1397774197.347	n	19.553	0.319
1397774197.409	n	19.572	0.317
1397774197.478	n	19.590	0.311
1397774197.540	n	19.607	0.306
1397774197.597	n	19.624	0.302
1397774197.660	n	19.643	0.302
1397774197.722	n	19.659	0.296
1397774197.791	n	19.672	0.283
1397774197.847	n	19.687	0.278
1397774197.915	n	19.702	0.274
1397774197.972	n	19.714	0.264
1397774198.034	n	19.729	0.260
1397774198.106	n	19.744	0.257
1397774198.160	n	19.761	0.260
1397774198.259	y	19.769	0.244
1397774198.285	n	19.783	0.242
1397774198.347	n	19.791	0.228
1397774198.416	n	19.804	0.225
1397774198.478	n	19.817	0.223
1397774198.535	n	19.832	0.226
1397774198.604	n	19.843	0.219
1397774198.660	n	19.851	0.208
1397774198.722	n	19.862	0.204
1397774198.785	n	19.875	0.204
1397774198.847	n	19.883	0.194
1397774198.909	n	19.893	0.190
1397774198.972	n	19.902	0.184
1397774199.037	n	19.913	0.182
1397774199.097	n	19.922	0.178
1397774199.162	n	19.934	0.180
1397774199.222	n	19.945	0.180
1397774199.285	n	19.953	0.174
1397774199.347	n	19.959	0.164
1397774199.420	n	19.966	0.157
1397774199.475	n	19.980	0.166
1397774199.535	n	19.988	0.162
1397774199.597	n	19.996	0.158
1397774199.662	n	20.006	0.158
1397774199.728	n	20.019	0.164
1397774199.786	n	20.027	0.160
1397774199.849	n	20.032	0.150
1397774199.911	n	20.044	0.156
1397774199.973	n	20.047	0.142
1397774200.036	n	20.053	0.136
1397774200.104	n	20.059	0.130
